Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       5/5           decltype (({parm#1}.max_size)()) std::allocator_traits<jbutil::aligned_allocator<float, 128ul> >::_S_max_size<jbutil::aligned_allocator<float, 128ul> const>(jbutil::aligned_allocator<float, 128ul> const&, int) [191]
[188]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<float>::max_size() const [188]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<float>::_M_max_size() const [187]
-----------------------------------------------
                0.00    0.00       5/5           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [190]
[189]    0.0    0.00    0.00       5         std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [189]
-----------------------------------------------
                0.00    0.00       5/5           std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [171]
[190]    0.0    0.00    0.00       5         std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [190]
                0.00    0.00       5/5           std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [189]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<jbutil::aligned_allocator<float, 128ul> >::max_size(jbutil::aligned_allocator<float, 128ul> const&) [192]
[191]    0.0    0.00    0.00       5         decltype (({parm#1}.max_size)()) std::allocator_traits<jbutil::aligned_allocator<float, 128ul> >::_S_max_size<jbutil::aligned_allocator<float, 128ul> const>(jbutil::aligned_allocator<float, 128ul> const&, int) [191]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<float>::max_size() const [188]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_max_size(jbutil::aligned_allocator<float, 128ul> const&) [195]
[192]    0.0    0.00    0.00       5         std::allocator_traits<jbutil::aligned_allocator<float, 128ul> >::max_size(jbutil::aligned_allocator<float, 128ul> const&) [192]
                0.00    0.00       5/5           decltype (({parm#1}.max_size)()) std::allocator_traits<jbutil::aligned_allocator<float, 128ul> >::_S_max_size<jbutil::aligned_allocator<float, 128ul> const>(jbutil::aligned_allocator<float, 128ul> const&, int) [191]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<std::thread, std::allocator<std::thread> >::_S_max_size(std::allocator<std::thread> const&) [216]
[193]    0.0    0.00    0.00       5         std::allocator_traits<std::allocator<std::thread> >::max_size(std::allocator<std::thread> const&) [193]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::thread>::max_size() const [202]
-----------------------------------------------
                0.00    0.00       5/5           std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> > > >::_State_impl<void (&)(ResampleParams<float> const&), ResampleParams<float>&>(void (&)(ResampleParams<float> const&), ResampleParams<float>&) [244]
[194]    0.0    0.00    0.00       5         std::thread::_Invoker<std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> > >::_Invoker<void (&)(ResampleParams<float> const&), ResampleParams<float>&>(void (&)(ResampleParams<float> const&), ResampleParams<float>&) [194]
                0.00    0.00       5/30          void (&std::forward<void (&)(ResampleParams<float> const&)>(std::remove_reference<void (&)(ResampleParams<float> const&)>::type&))(ResampleParams<float> const&) [141]
                0.00    0.00       4/36          ResampleParams<float>& std::forward<ResampleParams<float>&>(std::remove_reference<ResampleParams<float>&>::type&) [140]
                0.00    0.00       3/3           std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> >::tuple<void (&)(ResampleParams<float> const&), ResampleParams<float>&, true>(void (&)(ResampleParams<float> const&), ResampleParams<float>&) [243]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_check_init_len(unsigned long, jbutil::aligned_allocator<float, 128ul> const&) [365]
                0.00    0.00       4/5           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::max_size() const [206]
[195]    0.0    0.00    0.00       5         std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_max_size(jbutil::aligned_allocator<float, 128ul> const&) [195]
                0.00    0.00       5/5           std::allocator_traits<jbutil::aligned_allocator<float, 128ul> >::max_size(jbutil::aligned_allocator<float, 128ul> const&) [192]
                0.00    0.00       5/5660        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [103]
-----------------------------------------------
                0.00    0.00       5/5           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::thread::id> >, std::is_move_constructible<std::thread::id>, std::is_move_assignable<std::thread::id> >::value, void>::type std::swap<std::thread::id>(std::thread::id&, std::thread::id&) [377]
[196]    0.0    0.00    0.00       5         std::remove_reference<std::thread::id&>::type&& std::move<std::thread::id&>(std::thread::id&) [196]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_check_init_len(unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [309]
                0.00    0.00       2/4           std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_Vector_impl::_Vector_impl(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [285]
[197]    0.0    0.00    0.00       4         jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>::aligned_allocator(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [197]
                0.00    0.00       4/4           std::allocator<jbutil::matrix<int> >::allocator(std::allocator<jbutil::matrix<int> > const&) [207]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_S_check_init_len(unsigned long, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&) [312]
                0.00    0.00       2/4           std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_Vector_impl::_Vector_impl(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&) [291]
[198]    0.0    0.00    0.00       4         jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>::aligned_allocator(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&) [198]
                0.00    0.00       4/4           std::allocator<jbutil::vector<int, 128ul> >::allocator(std::allocator<jbutil::vector<int, 128ul> > const&) [208]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<jbutil::matrix<int> >::allocator(std::allocator<jbutil::matrix<int> > const&) [207]
[199]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<jbutil::matrix<int> >::new_allocator(__gnu_cxx::new_allocator<jbutil::matrix<int> > const&) [199]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<jbutil::vector<int, 128ul> >::allocator(std::allocator<jbutil::vector<int, 128ul> > const&) [208]
[200]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<jbutil::vector<int, 128ul> >::new_allocator(__gnu_cxx::new_allocator<jbutil::vector<int, 128ul> > const&) [200]
-----------------------------------------------
                0.00    0.00       4/4           void process<float>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, float, int) [8]
[201]    0.0    0.00    0.00       4         bool __gnu_cxx::operator!=<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [201]
                0.00    0.00       9/19          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::base() const [142]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::thread> >::max_size(std::allocator<std::thread> const&) [193]
[202]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::thread>::max_size() const [202]
                0.00    0.00       5/7           __gnu_cxx::new_allocator<std::thread>::_M_max_size() const [169]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::thread, std::allocator<std::thread> >::max_size() const [205]
[203]    0.0    0.00    0.00       4         std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_get_Tp_allocator() const [203]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::max_size() const [206]
[204]    0.0    0.00    0.00       4         std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_M_get_Tp_allocator() const [204]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long, char const*) const [275]
[205]    0.0    0.00    0.00       4         std::vector<std::thread, std::allocator<std::thread> >::max_size() const [205]
                0.00    0.00       4/4           std::vector<std::thread, std::allocator<std::thread> >::_S_max_size(std::allocator<std::thread> const&) [216]
                0.00    0.00       4/4           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_get_Tp_allocator() const [203]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_M_default_append(unsigned long) [364]
                0.00    0.00       2/4           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_M_check_len(unsigned long, char const*) const [336]
[206]    0.0    0.00    0.00       4         std::vector<float, jbutil::aligned_allocator<float, 128ul> >::max_size() const [206]
                0.00    0.00       4/4           std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_M_get_Tp_allocator() const [204]
                0.00    0.00       4/5           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_max_size(jbutil::aligned_allocator<float, 128ul> const&) [195]
-----------------------------------------------
                0.00    0.00       4/4           jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>::aligned_allocator(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [197]
[207]    0.0    0.00    0.00       4         std::allocator<jbutil::matrix<int> >::allocator(std::allocator<jbutil::matrix<int> > const&) [207]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<jbutil::matrix<int> >::new_allocator(__gnu_cxx::new_allocator<jbutil::matrix<int> > const&) [199]
-----------------------------------------------
                0.00    0.00       4/4           jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>::aligned_allocator(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&) [198]
